年度,校名,系組名,國倍率,英倍率,數A倍率,數B倍率,社會倍率,自然倍率,數甲倍率,物倍率,化倍率,生倍率,歷倍率,地倍率,公倍率,錄取人數,普通生錄取分數
113.0,東海大學,建築學系(A組),0.0,1.5,1.5,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.0,0.0,13.0,215.5
113.0,東海大學,建築學系(B組),1.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,6.0,233
113.0,東海大學,工業設計學系(A組),2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,202
113.0,東海大學,工業設計學系(B組),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,187
113.0,東海大學,景觀學系(A組),1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,109.5
113.0,東海大學,景觀學系(B組),1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,115.5
113.0,東海大學,法律學系,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,58.0,239
113.0,東海大學,國際學院國際經營管理學位學程,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,113
113.0,東海大學,永續科學與管理學士學位學程,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,119
113.0,國立清華大學,中國文學系甲組(一般組),1.5,1.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,256
113.0,國立清華大學,中國文學系乙組(華語文教學組),1.5,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,266
113.0,國立清華大學,外國語文學系,1.5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,303.5
,,,,,,,,,,,,,,,,,
113.0,國立清華大學,人文社會學院學士班,1.5,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25.0,297
113.0,國立清華大學,教育與學習科技學系,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,273
113.0,國立清華大學,幼兒教育學系,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.0,10.0,355
113.0,國立清華大學,特殊教育學系,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,283
113.0,國立清華大學,教育心理與諮商學系甲組,1.5,2.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,288.5
113.0,國立清華大學,教育心理與諮商學系乙組,1.5,2.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,296.5
113.0,國立清華大學,英語教學系,1.5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.0,289
113.0,國立清華大學,運動科學系,1.25,2.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,4.0,213.25
113.0,國立清華大學,竹師教育學院學士班甲組(雙專長組),1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,4.0,232
113.0,國立清華大學,"竹師教育學院學士班乙組(永續發展教育
組)",1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.5,5.0,336.75
113.0,國立清華大學,經濟學系第1組,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,236
113.0,國立清華大學,經濟學系第2組,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22.0,323
113.0,國立清華大學,科技管理學院學士班,0.0,1.0,0.0,0.0,0.0,0.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,16.0,206.5
113.0,國立清華大學,計量財務金融學系,1.0,1.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,26.0,194.5
113.0,國立清華大學,數學系甲組(數學組),0.0,1.5,1.0,0.0,0.0,0.0,2.0,1.5,1.0,0.0,0.0,0.0,0.0,10.0,324.5
113.0,國立清華大學,數學系乙組(應用數學組),0.0,1.5,1.0,0.0,0.0,0.0,2.0,1.5,1.0,0.0,0.0,0.0,0.0,10.0,326.5
113.0,國立清華大學,物理學系物理組(甲組一般組),1.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5,1.0,0.0,0.0,0.0,0.0,16.0,293.5
113.0,國立清華大學,物理學系物理組(乙組天文物理組),1.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5,1.0,0.0,0.0,0.0,0.0,1.0,299
113.0,國立清華大學,物理學系光電物理組,1.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5,1.0,0.0,0.0,0.0,0.0,4.0,301
113.0,國立清華大學,化學系,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,241
113.0,國立清華大學,理學院學士班,1.0,1.0,0.0,0.0,0.0,0.0,1.5,1.25,1.0,0.0,0.0,0.0,0.0,16.0,282
113.0,國立清華大學,生醫工程與環境科學系,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,233
113.0,國立清華大學,工程與系統科學系甲組(低碳綠能組),1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,246
113.0,國立清華大學,"工程與系統科學系乙組(智慧奈米系統
組)",1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,250
113.0,國立清華大學,原子科學院學士班,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,243
113.0,國立清華大學,化學工程學系,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,248
113.0,國立清華大學,動力機械工程學系甲組,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,254
113.0,國立清華大學,動力機械工程學系乙組,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,247
113.0,國立清華大學,材料科學工程學系甲組,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,214
113.0,國立清華大學,材料科學工程學系乙組,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,203
113.0,國立清華大學,工業工程與工程管理學系,1.0,1.5,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,23.0,234
113.0,國立清華大學,工學院學士班,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,252
,,,,,,,,,,,,,,,,,
113.0,國立清華大學,電機工程學系甲組,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,224
113.0,國立清華大學,電機工程學系乙組,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,162
113.0,國立清華大學,資訊工程學系甲組(電子資訊組),1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,265
113.0,國立清華大學,資訊工程學系乙組(資訊工程組),1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,26.0,261
113.0,國立清華大學,資訊工程學系丙組(人工智慧組),1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,261
113.0,國立清華大學,電機資訊學院學士班甲組,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,272
113.0,國立清華大學,電機資訊學院學士班乙組,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,264
113.0,國立清華大學,生命科學系,0.0,1.25,0.0,0.0,0.0,0.0,1.0,1.0,1.25,1.25,0.0,0.0,0.0,15.0,256.75
113.0,國立清華大學,醫學科學系,0.0,1.5,0.0,0.0,0.0,0.0,1.0,1.0,1.5,1.5,0.0,0.0,0.0,7.0,314.5
113.0,國立清華大學,生命科學暨醫學院學士班,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,178
113.0,國立清華大學,藝術與設計學系創作組,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,11.0,290.88
113.0,國立清華大學,藝術與設計學系設計組,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,11.0,196.5
113.0,國立清華大學,藝術學院學士班,1.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,234.5
113.0,中國醫藥大學,牙醫學系,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,34.0,264
113.0,中國醫藥大學,醫學系,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,16.0,273
113.0,中國醫藥大學,中醫學系甲組,1.25,1.0,0.0,0.0,0.0,0.0,1.25,0.0,1.0,1.0,0.0,0.0,0.0,14.0,295.25
113.0,中國醫藥大學,中醫學系乙組,1.25,1.0,0.0,0.0,0.0,0.0,1.25,0.0,1.0,1.0,0.0,0.0,0.0,11.0,293.25
113.0,中國醫藥大學,藥學系,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,264
113.0,中國醫藥大學,護理學系,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,126
113.0,中國醫藥大學,醫學檢驗生物技術學系,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,0.0,15.0,163.75
113.0,中國醫藥大學,營養學系,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,220
113.0,中國醫藥大學,物理治療學系,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.25,0.0,0.0,0.0,13.0,178.75
113.0,中國醫藥大學,生物科技學系,1.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,25.0,175.5
113.0,中國醫藥大學,運動醫學系,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,211
113.0,中國醫藥大學,中國藥學暨中藥資源學系,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,190.5
113.0,中國醫藥大學,藥用化妝品學系,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,112
113.0,中國醫藥大學,生物醫學影像暨放射科學學系,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,122
113.0,中國醫藥大學,公共衛生學院大一不分系,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,125
113.0,中國醫藥大學,生物醫學工程學系,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,192.5
113.0,中國醫藥大學,醫療資訊學系,0.0,1.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.25,0.0,0.0,0.0,6.0,134.5
113.0,國立陽明交通大學,電機工程學系甲組(電資國際組),0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,282
113.0,國立陽明交通大學,電機工程學系乙組(電機工程組),0.0,1.5,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0,0.0,0.0,0.0,35.0,300.5
,,,,,,,,,,,,,,,,,
113.0,國立陽明交通大學,電機工程學系丙組(醫學電資組),1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0,0.0,0.0,0.0,2.0,324
113.0,國立陽明交通大學,光電工程學系,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,201
113.0,國立陽明交通大學,資訊工程學系甲組,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,270
113.0,國立陽明交通大學,資訊工程學系乙組,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,265
113.0,國立陽明交通大學,半導體工程學系固態電子組,1.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5,1.0,0.0,0.0,0.0,0.0,8.0,309.5
113.0,國立陽明交通大學,半導體工程學系奈米科學組,1.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5,1.0,0.0,0.0,0.0,0.0,4.0,306.5
113.0,國立陽明交通大學,材料科學與工程學系-伊利諾雙聯組,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,263
113.0,國立陽明交通大學,材料科學與工程學系,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,258
113.0,國立陽明交通大學,機械工程學系,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,193
113.0,國立陽明交通大學,"土木工程學系(科技暨基礎建設永續發展
組)",0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,31.0,178
113.0,國立陽明交通大學,理學院科學學士學位學程甲組,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,198
113.0,國立陽明交通大學,電子物理學系光電與奈米科學組,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,6.0,231.5
113.0,國立陽明交通大學,電子物理學系電子物理組,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,203
113.0,國立陽明交通大學,應用化學系,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5,0.0,0.0,0.0,0.0,26.0,263.5
113.0,國立陽明交通大學,應用數學系,0.0,1.5,0.0,0.0,0.0,0.0,2.0,1.5,1.0,0.0,0.0,0.0,0.0,11.0,283.5
113.0,國立陽明交通大學,生物科技學系甲組,0.0,1.25,0.0,0.0,0.0,0.0,1.0,1.0,1.25,1.5,0.0,0.0,0.0,20.0,272.5
113.0,國立陽明交通大學,生物科技學系乙組,0.0,1.0,0.0,0.0,0.0,0.0,1.25,1.25,1.25,0.0,0.0,0.0,0.0,6.0,217.25
113.0,國立陽明交通大學,資訊管理與財務金融學系資訊管理組,1.0,1.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,234.5
113.0,國立陽明交通大學,"資訊管理與財務金融學系財務金融組
(自然組)",1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,261
113.0,國立陽明交通大學,"資訊管理與財務金融學系財務金融組(社
會組)",0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,211
113.0,國立陽明交通大學,管理科學系(自然組),1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,172
113.0,國立陽明交通大學,管理科學系(社會組),0.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,162.5
113.0,國立陽明交通大學,運輸與物流管理學系,1.0,1.5,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,16.0,222.5
113.0,國立陽明交通大學,工業工程與管理學系,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,187
113.0,國立陽明交通大學,外國語文學系,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,267.5
113.0,國立陽明交通大學,傳播與科技學系,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.0,249
113.0,國立陽明交通大學,人文社會學系,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,27.0,240
113.0,國立陽明交通大學,醫學系(自費),0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,29.0,284
113.0,國立陽明交通大學,醫學系(公費),0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,262
113.0,國立陽明交通大學,牙醫學系,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,28.0,275
113.0,國立陽明交通大學,醫學生物技術暨檢驗學系,1.0,1.75,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.75,0.0,0.0,0.0,18.0,370.5
113.0,國立陽明交通大學,生物醫學影像暨放射科學系,0.0,1.0,0.0,0.0,0.0,0.0,1.25,1.25,1.25,1.0,0.0,0.0,0.0,24.0,252
,,,,,,,,,,,,,,,,,
113.0,國立陽明交通大學,物理治療暨輔助科技學系,0.0,1.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.25,0.0,0.0,0.0,22.0,267
113.0,國立陽明交通大學,護理學系,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0,249.5
113.0,國立陽明交通大學,生命科學系暨基因體科學研究所,0.0,1.25,0.0,0.0,0.0,0.0,1.0,1.0,1.25,1.5,0.0,0.0,0.0,16.0,271
113.0,國立陽明交通大學,生物醫學工程學系,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,190
113.0,國立陽明交通大學,學士班大一大二不分系,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,253
113.0,國立陽明交通大學,藥學系,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,19.0,258
113.0,國立陽明交通大學,中醫學系,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,267
113.0,淡江大學,中國文學學系,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,41.0,118
113.0,淡江大學,歷史學系,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,42.0,135
113.0,淡江大學,資訊與圖書館學系,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,106
113.0,淡江大學,大眾傳播學系,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,88
113.0,淡江大學,資訊傳播學系,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,144
113.0,淡江大學,教育科技學系,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,40.0,107
113.0,淡江大學,教育與未來設計學系,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,143
113.0,淡江大學,英文學系,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,100
113.0,淡江大學,英文學系全英語學士班,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,79
113.0,淡江大學,法國語文學系,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,77
113.0,淡江大學,德國語文學系,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,73
113.0,淡江大學,西班牙語文學系,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,91
113.0,淡江大學,日本語文學系,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59.0,138
113.0,淡江大學,俄國語文學系,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,71
113.0,淡江大學,財務金融學系,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.0,139
113.0,淡江大學,"財務金融學系全球財務管理全英語學士
班",0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,11.0,133.5
113.0,淡江大學,產業經濟學系,1.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,129.5
113.0,淡江大學,國際企業學系經貿管理組,0.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,45.0,110
113.0,淡江大學,國際企業學系國際商學全英語組,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,14.0,112.5
113.0,淡江大學,風險管理與保險學系,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.0,81
113.0,淡江大學,經濟學系,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.0,116
113.0,淡江大學,會計學系,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,117.0,130.5
113.0,淡江大學,企業管理學系,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,84.0,129
113.0,淡江大學,統計學系,1.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,27.0,122.5
,,,,,,,,,,,,,,,,,
113.0,淡江大學,資訊管理學系,0.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,102
113.0,淡江大學,運輸管理學系,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,32.0,150
113.0,淡江大學,公共行政學系,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,56.0,127
113.0,淡江大學,管理科學學系,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,81
113.0,淡江大學,外交與國際關係學系全英語學士班,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,96
113.0,淡江大學,國際觀光管理學系全英語學士班,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,63
113.0,淡江大學,全球政治經濟學系全英語學士班,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,67
113.0,淡江大學,應用數學與數據科學學系,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,119
113.0,淡江大學,化學學系,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,120
113.0,淡江大學,物理學系(量子材料組),0.0,1.0,1.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,123
113.0,淡江大學,物理學系(天文與基礎物理組),1.0,1.0,1.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,156.5
113.0,淡江大學,建築學系,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,19.0,197.5
113.0,淡江大學,土木工程學系,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.25,0.0,0.0,0.0,0.0,0.0,39.0,136
113.0,淡江大學,資訊工程學系,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,181
113.0,淡江大學,資訊工程學系全英語學士班,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,113
113.0,淡江大學,機械與機電工程學系,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,144
113.0,淡江大學,電機工程學系電機資訊組,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,32.0,129
113.0,淡江大學,電機工程學系電機通訊組,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,15.0,124
113.0,淡江大學,電機工程學系電機與系統組,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,12.0,128
113.0,淡江大學,化學工程與材料工程學系,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,51.0,115.5
113.0,淡江大學,航空太空工程學系,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,82
113.0,淡江大學,水資源及環境工程學系,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,134
113.0,淡江大學,人工智慧學系,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,100
113.0,逢甲大學,機械與電腦輔助工程學系,2.0,0.0,0.0,0.0,0.0,0.0,1.5,1.25,0.0,0.0,0.0,0.0,0.0,23.0,164.25
113.0,逢甲大學,纖維與複合材料學系,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,27.0,225
113.0,逢甲大學,工業工程與系統管理學系A組,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,185
113.0,逢甲大學,工業工程與系統管理學系B組,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,201
113.0,逢甲大學,化學工程學系,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,34.0,273
113.0,逢甲大學,航太與系統工程學系,2.0,1.0,1.5,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,16.0,233
113.0,逢甲大學,精密系統設計學士學位學程,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,12.0,208.5
113.0,逢甲大學,應用數學系A組,2.0,1.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,183.5
